Identitas,KodeProv,Provinsi,KodeKab,KabKota,KodeKat,Kategori,Namakejadian,Tanggal,Bulan,Tahun,Meninggal,Lukaluka,Hilang,Terdampak,Mengungsi,RumahRusakBerat,RumahRusakSedang,RumahRusakRingan,Kesehatan,Peribadatan,Pendidikan
3512101201612231,35,jawa timur,3512,situbondo,101,banjir,banjir,23,12,2016,0,0,0,473,0,,,,0,0,0
3523104201612231,35,jawa timur,3523,tuban,104,GELOMBANG PASANG / ABRASI,GELOMBANG PASANG / ABRASI,23,12,2016,0,0,0,0,0,,,6,0,0,0
3312102201612231,33,jawa tengah,3312,wonogiri,102,Tanah Longsor,Tanah Longsor,23,12,2016,0,0,0,0,0,,,3,0,0,0
3209105201612231,32,jawa barat,3209,cirebon,105,Puting Beliung,Puting Beliung,23,12,2016,0,0,0,0,0,1,,6,0,0,0
1606102201612231,16,sumatera selatan,1606,Musi Banyuasin,102,Tanah Longsor,Tanah Longsor,23,12,2016,0,0,0,92,0,4,,16,0,0,0
3512105201612231,35,jawa timur,3512,situbondo,105,Puting Beliung,Puting Beliung,23,12,2016,0,0,0,0,0,1,,,0,0,0
7310105201612221,73,sulawesi selatan,7310,barru,105,Puting Beliung,Puting Beliung,22,12,2016,0,0,0,129,0,1,,43,0,0,0
7309105201612221,73,sulawesi selatan,7309,pangkajene kepulauan,105,Puting Beliung,Puting Beliung,22,12,2016,0,0,0,0,0,,,211,0,0,0
3512101201612221,35,jawa timur,3512,situbondo,101,banjir,banjir,22,12,2016,0,0,0,0,0,,,,0,0,0
5272101201612211,52,Nusa Tenggara Barat,5272,kota bima,101,Banjir,Banjir,21,12,2016,0,1300,0,105754,8491,510,334,348,64,0,34
5206101201612211,52,Nusa Tenggara Barat,5206,bima,101,Banjir,Banjir,21,12,2016,0,0,0,0,0,25,29,73,0,0,3
3318102201612211,33,jawa tengah,3318,pati,102,Tanah Longsor,Tanah Longsor,21,12,2016,0,0,0,0,0,,1,,0,0,0
6305105201612211,63,kalimantan selatan,6305,tapin,105,Puting Beliung,Puting Beliung,21,12,2016,0,0,0,0,0,,1,,0,0,0
5202105201612211,52,Nusa Tenggara Barat,5202,lombok tengah,105,Puting Beliung,Puting Beliung,21,12,2016,0,0,0,0,0,,,48,0,0,0
6301105201612201,63,kalimantan selatan,6301,tanah laut,105,Puting Beliung,Puting Beliung,20,12,2016,0,0,0,0,0,6,,,0,0,0
7405105201612201,74,sulawesi tenggara,7405,konawe selatan,105,Puting Beliung,Puting Beliung,20,12,2016,0,0,0,0,0,15,20,,0,0,0
3309105201612191,33,jawa tengah,3309,boyolali,105,Puting Beliung,Puting Beliung,19,12,2016,0,0,0,0,0,5,,2,0,0,0
3208102201612191,32,jawa barat,3208,kuningan,102,Tanah Longsor,Tanah Longsor,19,12,2016,0,0,0,0,110,,,19,0,0,0
5103105201612191,51,bali,5103,badung,105,Puting Beliung,Puting Beliung,19,12,2016,0,0,0,0,0,1,,,0,0,0
7309105201612191,73,sulawesi selatan,7309,pangkajene kepulauan,105,Puting Beliung,Puting Beliung,19,12,2016,0,0,0,0,6,2,,5,0,0,0
5208102201612191,52,Nusa Tenggara Barat,5208,lombok utara,102,Tanah Longsor,Tanah Longsor,19,12,2016,0,2,0,0,0,1,,,0,0,0
3319102201612191,33,jawa tengah,3319,kudus,102,Tanah Longsor,Tanah Longsor,19,12,2016,0,0,0,0,0,,,1,0,0,0
3374105201612191,33,jawa tengah,3374,kota semarang,105,Puting Beliung,Puting Beliung,19,12,2016,0,0,0,0,0,,,1,0,0,0
3503102201612181,35,jawa timur,3503,trenggalek,102,Tanah Longsor,Tanah Longsor,18,12,2016,0,0,0,0,0,1,,,0,0,0
3217102201612181,32,jawa barat,3217,bandung barat,102,Tanah Longsor,Tanah Longsor,18,12,2016,0,0,0,0,13,2,,,0,0,0
3326102201612181,33,jawa tengah,3326,pekalongan,102,Tanah Longsor,Tanah Longsor,18,12,2016,0,0,0,0,0,1,,,0,0,0
3301105201612181,33,jawa tengah,3301,cilacap,105,Puting Beliung,Puting Beliung,18,12,2016,0,0,0,0,0,,,1,0,0,0
3327102201612181,33,jawa tengah,3327,pemalang,102,Tanah Longsor,Tanah Longsor,18,12,2016,0,0,0,15,0,1,2,,0,0,0
1505105201612171,15,jambi,1505,muaro jambi,105,Puting Beliung,Puting Beliung,17,12,2016,0,0,0,104,0,,,39,0,0,0
3301105201612171,33,jawa tengah,3301,cilacap,105,Puting Beliung,Puting Beliung,17,12,2016,0,0,0,0,0,,,3,0,0,0
7501101201612171,75,gorontalo,7501,boalemo,101,banjir,banjir,17,12,2016,0,0,0,500,0,,,,0,0,0
1610105201612171,16,sumatera selatan,1610,ogan ilir,105,Puting Beliung,Puting Beliung,17,12,2016,1,0,0,0,0,16,,,0,0,0
3579105201612171,35,jawa timur,3579,kota batu,105,Puting Beliung,Puting Beliung,17,12,2016,0,1,0,0,0,,,,0,0,0
3501102201612171,35,jawa timur,3501,pacitan,102,Tanah Longsor,Tanah Longsor,17,12,2016,0,0,0,0,0,,1,,0,0,0
3202105201612171,32,jawa barat,3202,sukabumi,105,Puting Beliung,Puting Beliung,17,12,2016,0,0,0,0,0,3,,,0,0,0
3514101201612161,35,jawa timur,3514,pasuruan,101,banjir,banjir,16,12,2016,0,0,0,32020,0,1,,,0,0,0
3510105201612161,35,jawa timur,3510,banyuwangi,105,Puting Beliung,Puting Beliung,16,12,2016,0,0,0,0,0,,,9,0,0,0
7171101201612161,71,sulawesi utara,7171,KOTA MANADO,101,banjir,banjir,16,12,2016,3,0,0,0,0,,,,0,0,0
7171102201612161,71,sulawesi utara,7171,KOTA MANADO,102,Tanah Longsor,Tanah Longsor,16,12,2016,2,0,0,0,0,6,,,0,0,0
3517105201612161,35,jawa timur,3517,jombang,105,Puting Beliung,Puting Beliung,16,12,2016,0,1,0,0,0,1,,8,0,0,0
3512102201612161,35,jawa timur,3512,situbondo,102,Tanah Longsor,Tanah Longsor,16,12,2016,0,0,0,0,0,,,,0,0,0
3308105201612161,33,jawa tengah,3308,magelang,105,Puting Beliung,Puting Beliung,16,12,2016,0,0,0,0,4,1,,67,0,0,0
3322101201612161,33,jawa tengah,3322,semarang,101,banjir,banjir,16,12,2016,0,0,0,0,0,,5,,0,0,0
3521101201612161,35,jawa timur,3521,ngawi,101,banjir,banjir,16,12,2016,0,0,0,0,0,,,,0,0,0
3503102201612151,35,jawa timur,3503,trenggalek,102,Tanah Longsor,Tanah Longsor,15,12,2016,0,0,0,0,0,4,,,0,0,0
3509102201612151,35,jawa timur,3509,jember,102,Tanah Longsor,Tanah Longsor,15,12,2016,0,0,0,0,0,,2,,0,0,0
7102102201612151,71,sulawesi utara,7102,minahasa,102,Tanah Longsor,Tanah Longsor,15,12,2016,1,0,1,0,0,1,,,0,0,0
6403105201612151,64,kalimantan timur,6403,KUTAI KARTANEGARA,105,Puting Beliung,Puting Beliung,15,12,2016,0,0,0,0,0,,,,0,0,1
3326105201612151,33,jawa tengah,3326,pekalongan,105,Puting Beliung,Puting Beliung,15,12,2016,0,0,0,0,0,,,,0,0,1
1219105201612141,12,sumatera utara,1219,batu bara,105,Puting Beliung,Puting Beliung,14,12,2016,0,3,0,0,0,,11,,0,0,0
3502105201612141,35,jawa timur,3502,ponorogo,105,Puting Beliung,Puting Beliung,14,12,2016,0,0,0,0,0,1,,,0,0,0
3306105201612141,33,jawa tengah,3306,purworejo,105,Puting Beliung,Puting Beliung,14,12,2016,0,1,0,0,0,,1,1,0,0,1
3202105201612141,32,jawa barat,3202,sukabumi,105,Puting Beliung,Puting Beliung,14,12,2016,0,0,0,0,5,,2,,0,0,0
3204102201612141,32,jawa barat,3204,bandung,102,Tanah Longsor,Tanah Longsor,14,12,2016,0,0,0,7,0,1,,,0,0,0
3326101201612141,33,jawa tengah,3326,pekalongan,101,banjir,banjir,14,12,2016,0,0,0,250,0,,,,0,0,0
7309101201612131,73,sulawesi selatan,7309,pangkajene kepulauan,101,banjir,banjir,13,12,2016,0,0,0,0,0,,,,0,0,0
7309102201612131,73,sulawesi selatan,7309,pangkajene kepulauan,102,Tanah Longsor,Tanah Longsor,13,12,2016,0,0,0,0,6,1,,,0,0,0
3212101201612131,32,jawa barat,3212,indramayu,101,banjir,banjir,13,12,2016,0,0,0,0,0,,,,0,0,0
3316101201612131,33,jawa tengah,3316,blora,101,banjir,banjir,13,12,2016,0,0,0,0,0,1,,,0,0,0
3512101201612131,35,jawa timur,3512,situbondo,101,banjir,banjir,13,12,2016,0,0,0,0,0,,,4,0,0,0
3510101201612131,35,jawa timur,3510,banyuwangi,101,banjir,banjir,13,12,2016,0,0,0,0,0,,,,0,0,0
3319101201612131,33,jawa tengah,3319,kudus,101,banjir,banjir,13,12,2016,0,0,0,0,0,,,,0,0,0
3512105201612131,35,jawa timur,3512,situbondo,105,Puting Beliung,Puting Beliung,13,12,2016,0,0,0,0,0,1,,,0,0,0
3516105201612131,35,jawa timur,3516,mojokerto,105,Puting Beliung,Puting Beliung,13,12,2016,0,0,0,0,0,1,,,0,0,0
8201102201612131,82,maluku utara,8201,halmahera barat,102,Tanah Longsor,Tanah Longsor,13,12,2016,0,0,0,0,0,,1,,0,0,0
7310101201612121,73,sulawesi selatan,7310,barru,101,banjir,banjir,12,12,2016,1,0,0,0,11,,,,0,0,0
3520105201612121,35,jawa timur,3520,magetan,105,Puting Beliung,Puting Beliung,12,12,2016,0,0,0,0,0,,,,0,0,0
3278105201612121,32,jawa barat,3278,kota tasikmalaya,105,Puting Beliung,Puting Beliung,12,12,2016,0,1,0,0,0,,,,0,0,0
1812105201612121,18,lampung,1812,tulang bawang barat,105,Puting Beliung,Puting Beliung,12,12,2016,0,0,0,0,0,1,,8,0,0,0
3301105201612111,33,jawa tengah,3301,cilacap,105,Puting Beliung,Puting Beliung,11,12,2016,0,0,0,0,0,1,,,0,0,0
7311105201612111,73,sulawesi selatan,7311,bone,105,Puting Beliung,Puting Beliung,11,12,2016,0,0,0,0,0,,1,,0,0,0
3202102201612111,32,jawa barat,3202,sukabumi,102,Tanah Longsor,Tanah Longsor,11,12,2016,0,0,0,7,0,,2,,0,1,0
5103101201612101,51,bali,5103,badung,101,Banjir,Banjir,10,12,2016,0,0,0,0,0,,,,0,0,0
7312102201612101,73,sulawesi selatan,7312,soppeng,102,Tanah Longsor,Tanah Longsor,10,12,2016,0,0,0,0,0,2,3,,0,0,0
3319105201612101,33,jawa tengah,3319,kudus,105,Puting Beliung,Puting Beliung,10,12,2016,0,0,0,0,0,,,25,0,0,0
3307102201612101,33,jawa tengah,3307,wonosobo,102,Tanah Longsor,Tanah Longsor,10,12,2016,0,0,0,0,0,,1,,0,0,0
3374102201612091,33,jawa tengah,3374,kota semarang,102,Tanah Longsor,Tanah Longsor,9,12,2016,0,0,0,0,0,,,1,0,0,0
3522105201612091,35,jawa timur,3522,bojonegoro,105,Puting Beliung,Puting Beliung,9,12,2016,0,0,0,0,0,,,5,0,0,0
1610101201612091,16,sumatera selatan,1610,ogan ilir,101,banjir,banjir,9,12,2016,0,0,0,0,0,,,,0,0,0
6472102201612081,64,kalimantan timur,6472,kota samarinda,102,Tanah Longsor,Tanah Longsor,8,12,2016,0,0,0,10,0,2,,1,0,0,0
3302102201612081,33,jawa tengah,3302,banyumas,102,Tanah Longsor,Tanah Longsor,8,12,2016,0,0,0,0,0,1,,4,0,0,0
3509101201612081,35,jawa timur,3509,jember,101,Banjir,Banjir,8,12,2016,0,1,0,8880,58,,,,0,0,0
3373105201612081,33,jawa tengah,3373,kota salatiga,105,Puting Beliung,Puting Beliung,8,12,2016,0,12,0,0,0,4,12,215,0,2,2
3204101201612081,32,jawa barat,3204,bandung,101,banjir,banjir,8,12,2016,0,0,0,0,0,,,,0,0,0
3303105201612081,33,jawa tengah,3303,purbalingga,105,Puting Beliung,Puting Beliung,8,12,2016,0,0,0,0,0,,,2,0,0,0
1107105201612081,11,aceh,1107,aceh barat,105,Puting Beliung,Puting Beliung,8,12,2016,0,0,0,0,0,,,13,0,0,0
1224101201612081,12,sumatera utara,1224,nias utara,101,Banjir,Banjir,8,12,2016,0,0,0,16580,0,,,,0,0,0
1118108201612071,11,aceh,1118,pidie jaya,108,Gempa Bumi,Gempa Bumi,7,12,2016,96,589,0,17094,85256,2414,2153,3661,118,196,167
1110108201612071,11,aceh,1110,bireuen,108,Gempa Bumi,Gempa Bumi,7,12,2016,2,270,0,0,1716,105,208,523,5,31,54
1109108201612071,11,aceh,1109,pidie,108,Gempa Bumi,Gempa Bumi,7,12,2016,5,73,0,0,4295,42,201,,1,24,22
3503102201612071,35,jawa timur,3503,trenggalek,102,Tanah Longsor,Tanah Longsor,7,12,2016,0,0,0,0,0,,1,,0,0,0
3302102201612071,33,jawa tengah,3302,banyumas,102,Tanah Longsor,Tanah Longsor,7,12,2016,0,0,0,0,0,,,1,0,0,0
3308102201612061,33,jawa tengah,3308,magelang,102,Tanah Longsor,Tanah Longsor,6,12,2016,1,0,0,0,0,,,,0,0,0
3301101201612061,33,jawa tengah,3301,cilacap,101,Banjir,Banjir,6,12,2016,0,0,0,1370,0,,,,0,0,0
1104101201612061,11,aceh,1104,aceh tenggara,101,Banjir,Banjir,6,12,2016,0,0,0,963,0,1,,,0,0,0
3604101201612061,36,banten,3604,serang,101,Banjir,Banjir,6,12,2016,0,0,0,2210,0,,,,0,0,0
3604105201612061,36,banten,3604,serang,105,Puting Beliung,Puting Beliung,6,12,2016,0,1,0,0,0,1,2,,0,0,0
3312101201612061,33,jawa tengah,3312,wonogiri,101,Banjir,Banjir,6,12,2016,0,0,0,0,0,,,,0,0,0
3301105201612061,33,jawa tengah,3301,cilacap,105,Puting Beliung,Puting Beliung,6,12,2016,0,0,0,0,5,1,,,0,0,0
3512105201612061,35,jawa timur,3512,situbondo,105,Puting Beliung,Puting Beliung,6,12,2016,0,0,0,0,0,1,,,0,0,0
1707101201612051,17,bengkulu,1707,lebong,101,banjir,banjir,5,12,2016,0,0,0,895,0,,,,0,0,0
3515105201612051,35,jawa timur,3515,sidoarjo,105,Puting Beliung,Puting Beliung,5,12,2016,0,1,0,0,0,,1,,0,0,0
3602102201612051,36,banten,3602,lebak,102,Tanah Longsor,Tanah Longsor,5,12,2016,2,2,0,0,0,2,,,0,0,0
3202102201612051,32,jawa barat,3202,sukabumi,102,Tanah Longsor,Tanah Longsor,5,12,2016,0,0,0,0,0,,,,0,0,0
3202101201612051,32,jawa barat,3202,sukabumi,101,Banjir,Banjir,5,12,2016,0,0,0,0,335,,,,0,0,0
1277102201612051,12,sumatera utara,1277,kota padang sidempuan,102,Tanah Longsor,Tanah Longsor,5,12,2016,0,2,0,0,0,,1,,0,0,0
3521105201612051,35,jawa timur,3521,ngawi,105,Puting Beliung,Puting Beliung,5,12,2016,0,0,0,0,0,3,,13,0,0,0
8205101201612051,82,maluku utara,8205,halmahera utara,101,Banjir,Banjir,5,12,2016,0,0,0,0,0,,,,0,2,4
3575101201612051,35,jawa timur,3575,kota pasuruan,101,Banjir,Banjir,5,12,2016,0,0,0,4776,0,,,,0,0,0
3503102201612041,35,jawa timur,3503,trenggalek,102,Tanah Longsor,Tanah Longsor,4,12,2016,0,0,0,0,0,,2,2,0,0,0
3302102201612041,33,jawa tengah,3302,banyumas,102,Tanah Longsor,Tanah Longsor,4,12,2016,0,0,0,0,0,,,1,0,0,0
3403102201612041,34,di yogyakarta,3403,gunungkidul,102,Tanah Longsor,Tanah Longsor,4,12,2016,0,0,0,4,0,,,1,0,0,0
3323102201612041,33,jawa tengah,3323,temanggung,102,Tanah Longsor,Tanah Longsor,4,12,2016,0,0,0,0,0,,,8,0,0,0
3507102201612041,35,jawa timur,3507,malang,102,Tanah Longsor,Tanah Longsor,4,12,2016,0,0,0,0,0,1,,3,0,0,0
3505101201612041,35,jawa timur,3505,blitar,101,banjir,banjir,4,12,2016,0,0,0,0,0,,,,0,0,0
3202102201612041,32,jawa barat,3202,sukabumi,102,Tanah Longsor,Tanah Longsor,4,12,2016,1,0,0,0,0,,,,0,0,0
1702105201612041,17,bengkulu,1702,rejang lebong,105,Puting Beliung,Puting Beliung,4,12,2016,0,0,0,0,0,,14,11,0,0,0
3204101201612041,32,jawa barat,3204,bandung,101,Banjir,Banjir,4,12,2016,0,0,0,567,0,,,,0,0,0
3215105201612031,32,jawa barat,3215,karawang,105,Puting Beliung,Puting Beliung,3,12,2016,0,0,0,24,0,1,2,3,0,0,0
2104202201612031,21,kepulauan riau,2104,lingga,202,Kecelakaan Transportasi,Kecelakaan Transportasi,3,12,2016,0,0,13,0,0,,,,0,0,0
3502102201612031,35,jawa timur,3502,ponorogo,102,Tanah Longsor,Tanah Longsor,3,12,2016,0,1,0,0,0,,1,,0,0,0
3508101201612031,35,jawa timur,3508,lumajang,101,Banjir,Banjir,3,12,2016,0,1,0,0,0,,,,0,0,2
3312101201612031,33,jawa tengah,3312,wonogiri,101,Banjir,Banjir,3,12,2016,0,0,0,80,0,,,,0,0,0
3312102201612031,33,jawa tengah,3312,wonogiri,102,tanah longsor,tanah longsor,3,12,2016,0,0,0,25,0,,6,,0,0,0
3323105201612031,33,jawa tengah,3323,temanggung,105,Puting Beliung,Puting Beliung,3,12,2016,0,0,0,0,0,,,1,0,0,0
3302102201612031,33,jawa tengah,3302,banyumas,102,Tanah Longsor,Tanah Longsor,3,12,2016,0,0,0,5,0,,,1,0,0,0
3218105201612031,32,jawa barat,3218,pangandaran,105,Puting Beliung,Puting Beliung,3,12,2016,0,4,0,0,0,,,,0,0,0
3301105201612031,33,jawa tengah,3301,cilacap,105,Puting Beliung,Puting Beliung,3,12,2016,0,0,0,0,0,,,2,0,0,0
1307102201612031,13,sumatera barat,1307,agam,102,Tanah Longsor,Tanah Longsor,3,12,2016,0,0,0,0,0,1,,2,0,0,0
3201105201612031,32,jawa barat,3201,bogor,105,Puting Beliung,Puting Beliung,3,12,2016,0,0,0,26,0,,7,,0,0,0
1601102201612031,16,sumatera selatan,1601,ogan komering ulu,102,Tanah Longsor,Tanah Longsor,3,12,2016,0,0,0,0,0,,,20,0,0,0
3305105201612021,33,jawa tengah,3305,kebumen,105,Puting Beliung,Puting Beliung,2,12,2016,0,0,0,0,0,,,22,0,0,0
3604102201612021,36,banten,3604,serang,102,Tanah Longsor,Tanah Longsor,2,12,2016,0,0,0,5,0,,1,,0,0,0
3604101201612021,36,banten,3604,serang,101,banjir,banjir,2,12,2016,0,0,0,226,1500,,,,0,0,0
3522101201612021,35,jawa timur,3522,bojonegoro,101,Banjir,Banjir,2,12,2016,0,0,0,0,0,,,,0,0,0
1502101201612021,15,jambi,1502,merangin,101,Banjir,Banjir,2,12,2016,0,0,0,0,0,,,,0,0,0
1508101201612021,15,jambi,1508,tebo,101,Banjir,Banjir,2,12,2016,0,0,0,0,0,,,,0,0,0
3509101201612021,35,jawa timur,3509,jember,101,Banjir,Banjir,2,12,2016,0,0,0,0,0,,,,0,0,0
3502102201612021,35,jawa timur,3502,ponorogo,102,Tanah Longsor,Tanah Longsor,2,12,2016,0,0,0,0,0,,2,,0,0,0
3401102201612021,34,di yogyakarta,3401,KULON PROGO,102,Tanah Longsor,Tanah Longsor,2,12,2016,0,0,0,0,0,,6,,0,0,0
3513102201612021,35,jawa timur,3513,probolinggo,102,Tanah Longsor,Tanah Longsor,2,12,2016,0,1,0,0,0,,,,0,0,0
3312101201612021,33,jawa tengah,3312,wonogiri,101,Banjir,Banjir,2,12,2016,0,0,0,20,0,,,,0,0,0
5108105201612021,51,bali,5108,buleleng,105,Puting Beliung,Puting Beliung,2,12,2016,0,0,0,5,0,1,,,0,0,0
3313102201612021,33,jawa tengah,3313,karanganyar,102,Tanah Longsor,Tanah Longsor,2,12,2016,0,0,0,0,27,,,,0,0,0
3306101201612021,33,jawa tengah,3306,purworejo,101,banjir,banjir,2,12,2016,0,0,0,680,0,,,,0,0,0
3314102201612021,33,jawa tengah,3314,sragen,102,Tanah Longsor,Tanah Longsor,2,12,2016,0,0,0,0,10,,,3,0,1,0
5103101201612011,51,bali,5103,badung,101,Banjir,Banjir,1,12,2016,0,0,0,0,0,,,,0,0,0
2101101201612011,21,kepulauan riau,2101,karimun,101,Banjir,Banjir,1,12,2016,0,0,0,0,0,,,,0,0,0
3521101201612011,35,jawa timur,3521,ngawi,101,Banjir,Banjir,1,12,2016,0,0,0,0,0,,,,0,0,0
3325105201612011,33,jawa tengah,3325,batang,105,Puting Beliung,Puting Beliung,1,12,2016,0,0,0,0,0,,,10,0,0,0
3505102201612011,35,jawa timur,3505,blitar,102,Tanah Longsor,Tanah Longsor,1,12,2016,0,0,0,36,0,4,,,0,0,0
6311101201612011,63,kalimantan selatan,6311,balangan,101,Banjir,Banjir,1,12,2016,0,0,0,15,7,,,,0,0,0
3604101201612011,36,banten,3604,serang,101,banjir,banjir,1,12,2016,0,0,0,150,10,,,,0,0,0
3312102201612011,33,jawa tengah,3312,wonogiri,102,Tanah Longsor,Tanah Longsor,1,12,2016,0,0,0,0,0,,,2,0,0,0
1502101201612011,15,jambi,1502,merangin,101,banjir,banjir,1,12,2016,0,0,0,0,0,,,6,0,0,12
1306105201611301,13,sumatera barat,1306,padang pariaman,105,Puting Beliung,Puting Beliung,30,11,2016,0,0,0,0,0,,,1,0,0,0
3510105201611301,35,jawa timur,3510,banyuwangi,105,Puting Beliung,Puting Beliung,30,11,2016,0,1,0,0,0,,,14,0,0,0
3507102201611301,35,jawa timur,3507,malang,102,Tanah Longsor,Tanah Longsor,30,11,2016,1,0,0,0,0,,,,0,0,0
3502102201611301,35,jawa timur,3502,ponorogo,102,Tanah Longsor,Tanah Longsor,30,11,2016,0,0,0,3,0,1,,,0,0,0
3503101201611301,35,jawa timur,3503,trenggalek,101,Banjir,Banjir,30,11,2016,0,0,0,0,0,,2,,0,0,0
3501101201611301,35,jawa timur,3501,pacitan,101,Banjir,Banjir,30,11,2016,0,0,0,0,10,,2,,0,0,0
3571101201611301,35,jawa timur,3571,kota kediri,101,Banjir,Banjir,30,11,2016,0,0,0,0,15,,,,0,0,0
6172104201611301,61,kalimantan barat,6172,kota singkawang,104,GELOMBANG PASANG / ABRASI,GELOMBANG PASANG / ABRASI,30,11,2016,0,0,0,0,0,,,,0,0,0
3312102201611301,33,jawa tengah,3312,wonogiri,102,Tanah Longsor,Tanah Longsor,30,11,2016,0,0,0,0,0,,,3,0,0,0
3302102201611301,33,jawa tengah,3302,banyumas,102,Tanah Longsor,Tanah Longsor,30,11,2016,0,0,0,0,0,1,,,0,0,0
3313102201611301,33,jawa tengah,3313,karanganyar,102,Tanah Longsor,Tanah Longsor,30,11,2016,0,0,0,0,0,,1,,0,0,0
3520101201611301,35,jawa timur,3520,magetan,101,Banjir,Banjir,30,11,2016,0,0,0,1500,0,,,,0,0,0
3513105201611301,35,jawa timur,3513,probolinggo,105,Puting Beliung,Puting Beliung,30,11,2016,1,0,0,0,0,,,7,0,1,0
6104101201611301,61,kalimantan barat,6104,mempawah,101,Banjir,Banjir,30,11,2016,0,0,0,23775,0,,,,0,0,0
3508102201611291,35,jawa timur,3508,lumajang,102,Tanah Longsor,Tanah Longsor,29,11,2016,0,0,0,0,0,,,1,0,0,0
3313102201611291,33,jawa tengah,3313,karanganyar,102,Tanah Longsor,Tanah Longsor,29,11,2016,1,0,2,0,0,,,,0,0,0
3302102201611291,33,jawa tengah,3302,banyumas,102,tanah longsor,tanah longsor,29,11,2016,0,0,0,0,0,,1,,0,0,0
1111101201611291,11,aceh,1111,aceh utara,101,banjir,banjir,29,11,2016,0,0,0,0,0,,,,0,0,0
3510105201611291,35,jawa timur,3510,banyuwangi,105,Puting Beliung,Puting Beliung,29,11,2016,0,0,0,0,0,,,6,0,0,0
6172101201611291,61,kalimantan barat,6172,kota singkawang,101,Banjir,Banjir,29,11,2016,0,0,0,0,61,,,,0,0,0
1608101201611291,16,sumatera selatan,1608,ogan komering ulu selatan,101,BANJIR,BANJIR,29,11,2016,0,0,1,0,0,,,,0,0,0
1609101201611291,16,sumatera selatan,1609,ogan komering ulu timur,101,BANJIR,BANJIR,29,11,2016,0,0,0,0,0,,,,0,0,0
1603101201611291,16,sumatera selatan,1603,muara enim,101,BANJIR,BANJIR,29,11,2016,0,0,0,0,0,,,,0,0,0
1606101201611291,16,sumatera selatan,1606,Musi Banyuasin,101,BANJIR,BANJIR,29,11,2016,0,0,0,0,0,,,,0,0,0
1605101201611291,16,sumatera selatan,1605,musi rawas,101,BANJIR,BANJIR,29,11,2016,0,0,0,0,0,,,,0,0,0
1602101201611291,16,sumatera selatan,1602,ogan komering ilir,101,BANJIR,BANJIR,29,11,2016,0,0,0,0,0,,,,0,0,0
1610101201611291,16,sumatera selatan,1610,ogan ilir,101,BANJIR,BANJIR,29,11,2016,0,0,0,0,0,,,,0,0,0
1613101201611291,16,sumatera selatan,1613,musi rawas utara,101,BANJIR,BANJIR,29,11,2016,0,0,0,0,0,,,,0,0,0
1611101201611291,16,sumatera selatan,1611,empat lawang,101,BANJIR,BANJIR,29,11,2016,0,0,0,0,0,,,,0,0,0
1612101201611291,16,sumatera selatan,1612,penukal abab lematang ilir,101,BANJIR,BANJIR,29,11,2016,0,0,0,0,0,,,,0,0,0
1672101201611291,16,sumatera selatan,1672,kota prabumulih,101,BANJIR,BANJIR,29,11,2016,0,0,0,0,0,,,,0,0,0
1601101201611291,16,sumatera selatan,1601,ogan komering ulu,101,BANJIR,BANJIR,29,11,2016,0,0,0,0,0,,,,0,0,0
1175101201611281,11,aceh,1175,kota subulussalam,101,banjir,banjir,28,11,2016,0,0,0,9386,0,,,,0,0,0
3372101201611281,33,jawa tengah,3372,kota surakarta,101,banjir,banjir,28,11,2016,0,0,0,2190,2014,,,,0,0,0
3517105201611281,35,jawa timur,3517,jombang,105,Puting Beliung,Puting Beliung,28,11,2016,0,0,0,0,0,,1,14,0,0,0
3509101201611281,35,jawa timur,3509,jember,101,banjir,banjir,28,11,2016,0,0,0,350,0,,,,0,0,0
3314102201611281,33,jawa tengah,3314,sragen,102,Tanah Longsor,Tanah Longsor,28,11,2016,0,0,0,0,0,,1,,0,0,0
3311101201611281,33,jawa tengah,3311,sukoharjo,101,banjir,banjir,28,11,2016,0,0,0,28720,0,3,,,0,0,0
3520102201611281,35,jawa timur,3520,magetan,102,Tanah Longsor,Tanah Longsor,28,11,2016,0,0,0,0,9,3,,,0,0,0
1102101201611281,11,aceh,1102,aceh singkil,101,banjir,banjir,28,11,2016,0,0,0,30339,0,,,,0,0,0
3308105201611281,33,jawa tengah,3308,magelang,105,Puting Beliung,Puting Beliung,28,11,2016,0,0,0,0,5,,2,24,0,0,0
3508101201611281,35,jawa timur,3508,lumajang,101,banjir,banjir,28,11,2016,0,0,0,0,0,,,,0,0,0
3301101201611281,33,jawa tengah,3301,cilacap,101,banjir,banjir,28,11,2016,0,0,0,0,120,7,,,0,0,0
3314101201611281,33,jawa tengah,3314,sragen,101,banjir,banjir,28,11,2016,0,0,0,2134,20,,,,0,0,0
1201101201611281,12,sumatera utara,1201,nias,101,banjir,banjir,28,11,2016,0,0,0,3685,0,,,,0,0,737
3573102201611281,35,jawa timur,3573,kota malang,102,Tanah Longsor,Tanah Longsor,28,11,2016,0,0,0,4,0,,,2,0,0,0
3508105201611281,35,jawa timur,3508,lumajang,105,Puting Beliung,Puting Beliung,28,11,2016,0,1,0,0,0,,,1,0,0,0
3323105201611281,33,jawa tengah,3323,temanggung,105,Puting Beliung,Puting Beliung,28,11,2016,0,0,0,0,0,1,,,0,0,0
1116101201611271,11,aceh,1116,aceh jaya,101,banjir,banjir,27,11,2016,0,0,0,871,0,,,,0,0,0
1306105201611271,13,sumatera barat,1306,padang pariaman,105,Puting Beliung,Puting Beliung,27,11,2016,0,1,0,0,0,,,1,0,0,0
