"MonthYear","EventRootCode","QuadClass","CountEvent","Intensity","SumNumArticles","RerataAvgTone","CountEventNegativeTone","CountEventPositiveTone","SumNumNegativeArticle","SumNumPositiveArticle"
"201803","15","4","36","0.179","310","-2.12606","26","10","265","45"
"201804","15","4","41","0.217","209","-1.34223","32","9","183","26"
"201805","15","4","97","0.341","821","-4.28778","83","14","699","122"
"201806","15","4","68","0.357","770","-2.96849","51","17","650","120"
"201807","15","4","76","0.402","914","-2.5823","69","7","870","44"
"201808","15","4","90","0.393","1061","-4.91951","77","13","1004","57"
"201809","15","4","45","0.23","213","-0.567074","27","18","127","86"
"201810","15","4","72","0.206","895","-1.66818","45","27","362","533"
"201811","15","4","6","0.102","22","-1.19023","4","2","12","10"
"199901","16","4","47","0.976","208","5.61354","0","47","0","208"
"199902","16","4","53","0.964","312","5.3904","0","53","0","312"
"199903","16","4","54","0.807","275","5.09542","0","54","0","275"
"199904","16","4","29","0.432","154","5.09965","0","29","0","154"
"199905","16","4","62","0.985","372","6.26468","0","62","0","372"
"199906","16","4","40","0.65","292","4.96728","0","40","0","292"
"199907","16","4","47","0.741","257","5.29303","0","47","0","257"
"199908","16","4","90","1.192","592","3.52786","0","90","0","592"
"199909","16","4","315","1.608","1990","4.81807","0","315","0","1990"
"199910","16","4","92","1.032","485","5.93015","0","92","0","485"
"199911","16","4","86","1.086","442","4.73061","0","86","0","442"
"199912","16","4","108","1.673","559","5.15716","0","108","0","559"
"200001","16","4","61","0.742","389","3.80746","0","61","0","389"
"200002","16","4","56","0.852","289","4.41953","0","56","0","289"
"200003","16","4","47","1.021","331","4.27454","0","47","0","331"
"200004","16","4","75","1.588","526","4.63493","0","75","0","526"
"200005","16","4","47","0.928","350","4.55425","0","47","0","350"
"200006","16","4","54","0.866","460","3.85482","0","54","0","460"
"200007","16","4","60","1.063","297","4.5692","0","60","0","297"
"200008","16","4","82","1.279","405","4.71192","0","82","0","405"
"200009","16","4","189","2.246","1122","4.13725","0","189","0","1122"
"200010","16","4","93","1.501","458","4.29576","0","93","0","458"
"200011","16","4","84","1.458","396","4.53437","0","84","0","396"
"200012","16","4","61","0.981","361","4.83032","0","61","0","361"
"200101","16","4","47","0.771","354","5.51518","0","47","0","354"
"200102","16","4","88","1.211","423","3.97966","0","88","0","423"
"200103","16","4","91","1.404","469","4.19267","0","91","0","469"
"200104","16","4","47","1.09","212","4.4103","0","47","0","212"
"200105","16","4","83","1.298","551","4.02157","0","83","0","551"
"200106","16","4","54","0.946","349","3.74567","0","54","0","349"
"200107","16","4","106","1.591","653","5.53876","0","106","0","653"
"200108","16","4","40","0.625","232","4.54714","0","40","0","232"
"200109","16","4","65","1.251","261","4.362","0","65","0","261"
"200110","16","4","100","1.972","488","4.93125","0","100","0","488"
"200111","16","4","35","0.711","199","4.92337","0","35","0","199"
"200112","16","4","27","0.757","126","5.1927","0","27","0","126"
"200201","16","4","48","0.924","211","4.02857","0","48","0","211"
"200202","16","4","60","1.316","286","5.38732","0","60","0","286"
"200203","16","4","34","1.038","101","4.60613","0","34","0","101"
"200204","16","4","22","0.6","84","4.6568","0","22","0","84"
"200205","16","4","31","0.84","211","4.03373","0","31","0","211"
"200206","16","4","17","0.575","59","2.85962","0","17","0","59"
"200207","16","4","17","0.261","77","4.98311","0","17","0","77"
"200208","16","4","40","0.6","183","3.91337","0","40","0","183"
"200209","16","4","64","1.411","326","4.11649","0","64","0","326"
"200210","16","4","105","1.42","470","4.00946","0","105","0","470"
"200211","16","4","57","0.781","307","4.41361","0","57","0","307"
"200212","16","4","47","0.78","254","4.49094","0","47","0","254"
"200301","16","4","75","1.222","376","4.34357","0","75","0","376"
"200302","16","4","56","1.133","329","4.1043","0","56","0","329"
"200303","16","4","97","2.227","665","3.68265","0","97","0","665"
"200304","16","4","71","1.133","567","4.81739","0","71","0","567"
"200305","16","4","70","0.952","350","5.50448","0","70","0","350"
"200306","16","4","44","0.675","196","4.55902","0","44","0","196"
"200307","16","4","40","0.578","170","3.99019","0","40","0","170"
"200308","16","4","59","0.721","348","4.63291","0","59","0","348"
"200309","16","4","64","0.795","420","4.54365","0","64","0","420"
"200310","16","4","67","0.81","298","4.19397","0","67","0","298"
"200311","16","4","18","0.379","108","4.55146","0","18","0","108"
"200312","16","4","28","0.493","181","5.09315","0","28","0","181"
"200401","16","4","43","0.911","155","4.14235","0","43","0","155"
"200402","16","4","23","0.572","141","5.59687","0","23","0","141"
"200403","16","4","20","0.502","179","5.22623","0","20","0","179"
"200404","16","4","39","0.651","191","5.26055","0","39","0","191"
"200405","16","4","46","0.819","268","5.18475","0","46","0","268"
"200406","16","4","38","0.74","206","4.07544","0","38","0","206"
"200407","16","4","11","0.313","65","4.8519","0","11","0","65"
"200408","16","4","11","0.39","60","4.54583","0","11","0","60"
"200409","16","4","24","0.631","114","4.04646","0","24","0","114"
"200410","16","4","18","0.476","62","4.44873","0","18","0","62"
"200411","16","4","16","0.522","64","6.21869","0","16","0","64"
"200412","16","4","34","0.722","139","4.39082","0","34","0","139"
"200501","16","4","44","0.585","233","5.12206","0","44","0","233"
"200502","16","4","29","0.845","150","5.92818","0","29","0","150"
"200503","16","4","34","0.854","150","5.56508","0","34","0","150"
"200504","16","4","22","0.486","111","4.39979","0","22","0","111"
"200505","16","4","48","1.478","463","3.05116","6","42","262","201"
"200506","16","4","52","1.682","259","4.4634","0","52","0","259"
"200507","16","4","18","0.652","49","4.11415","0","18","0","49"
"200508","16","4","16","0.364","78","4.86023","0","16","0","78"
"200509","16","4","11","0.374","50","4.42284","0","11","0","50"
"200510","16","4","17","0.411","93","5.10243","0","17","0","93"
"200511","16","4","32","1.122","177","5.48604","0","32","0","177"
"200512","16","4","24","0.841","163","5.39719","0","24","0","163"
"200601","16","4","44","1.476","63","4.63726","0","44","0","63"
"200602","16","4","61","1.819","106","4.41944","0","61","0","106"
"200603","16","4","78","1.653","212","5.13548","0","78","0","212"
"200604","16","4","72","1.929","127","5.28053","0","72","0","127"
"200605","16","4","116","1.699","383","3.8297","0","116","0","383"
"200606","16","4","70","1.135","163","4.11672","0","70","0","163"
"200607","16","4","57","1.485","155","4.20464","0","57","0","155"
"200608","16","4","24","0.531","99","5.19938","0","24","0","99"
"200609","16","4","16","0.316","52","4.83031","0","16","0","52"
"200610","16","4","26","0.759","83","5.24618","0","26","0","83"
"200611","16","4","59","1.131","216","6.21004","0","59","0","216"
"200612","16","4","36","0.934","97","4.6072","0","36","0","97"
"200701","16","4","20","0.302","54","4.4578","0","20","0","54"
"200702","16","4","63","1.077","187","4.80426","0","63","0","187"
"200703","16","4","48","0.619","178","4.98669","0","48","0","178"
"200704","16","4","65","0.727","202","4.89387","0","65","0","202"
"200705","16","4","38","0.453","209","4.33347","0","38","0","209"
"200706","16","4","73","0.776","336","5.25663","0","73","0","336"
"200707","16","4","61","0.801","337","4.9536","0","61","0","337"
"200708","16","4","29","0.531","126","4.31862","0","29","0","126"
"200709","16","4","44","0.588","139","4.35058","0","44","0","139"
"200710","16","4","95","1.197","647","4.45957","0","95","0","647"
"200711","16","4","49","0.668","327","4.5085","0","49","0","327"
"200712","16","4","47","0.628","164","4.16177","0","47","0","164"
"200801","16","4","101","1.055","1084","4.55616","0","101","0","1084"
"200802","16","4","42","0.523","272","5.1549","0","42","0","272"
"200803","16","4","45","0.835","154","5.15101","0","45","0","154"
"200804","16","4","65","0.922","274","4.42844","0","65","0","274"
"200805","16","4","48","0.829","277","4.33785","0","48","0","277"
"200806","16","4","85","1.176","552","4.69994","0","85","0","552"
"200807","16","4","53","0.736","265","5.48391","0","53","0","265"
"200808","16","4","48","0.902","164","4.68322","0","48","0","164"
"200809","16","4","42","0.727","226","4.55118","0","42","0","226"
"200810","16","4","56","0.7","246","4.70058","0","56","0","246"
"200811","16","4","73","0.771","482","3.9309","0","73","0","482"
"200812","16","4","48","0.547","229","5.22584","0","48","0","229"
"200901","16","4","98","0.639","457","4.89859","0","98","0","457"
"200902","16","4","100","0.683","448","5.03887","0","100","0","448"
"200903","16","4","84","0.694","574","5.13761","0","84","0","574"
"200904","16","4","96","0.757","497","4.59087","0","96","0","497"
"200905","16","4","56","0.448","251","4.3505","0","56","0","251"
"200906","16","4","69","0.675","252","4.42339","0","69","0","252"
"200907","16","4","99","0.796","648","4.93292","0","99","0","648"
"200908","16","4","58","0.344","286","4.78006","0","58","0","286"
"200909","16","4","133","0.79","1394","3.50651","0","133","0","1394"
"200910","16","4","156","0.716","1225","4.95441","0","156","0","1225"
"200911","16","4","100","0.714","906","3.95566","0","100","0","906"
"200912","16","4","127","0.822","1183","5.11884","0","127","0","1183"
"201001","16","4","68","0.51","490","4.42181","0","68","0","490"
"201002","16","4","88","0.646","826","4.26517","0","88","0","826"
"201003","16","4","113","1.704","676","5.40899","0","113","0","676"
"201004","16","4","55","0.668","304","3.98338","0","55","0","304"
"201005","16","4","65","0.915","382","4.20836","0","65","0","382"
"201006","16","4","142","2.68","1266","4.51965","0","142","0","1266"
"201007","16","4","72","0.741","392","5.74095","0","72","0","392"
"201008","16","4","235","1.039","2079","4.38424","0","235","0","2079"
"201009","16","4","208","0.955","2151","5.05162","0","208","0","2151"
"201010","16","4","276","1.339","1985","3.95772","0","276","0","1985"
"201011","16","4","765","3.019","16841","3.26326","0","765","0","16841"
"201012","16","4","113","0.724","650","4.85716","0","113","0","650"
"201101","16","4","100","0.732","1265","3.71139","0","100","0","1265"
"201102","16","4","250","1.643","1608","4.05038","0","250","0","1608"
"201103","16","4","243","1.373","1494","4.01849","0","243","0","1494"
"201104","16","4","132","0.711","828","4.32172","0","132","0","828"
"201105","16","4","124","0.669","805","4.45225","0","124","0","805"
"201106","16","4","212","1.11","2074","4.4245","0","212","0","2074"
"201107","16","4","177","0.848","1550","4.64346","0","177","0","1550"
"201108","16","4","187","1.011","1556","4.87652","0","187","0","1556"
"201109","16","4","110","0.707","1175","5.66155","0","110","0","1175"
"201110","16","4","223","1.288","2085","3.97388","0","223","0","2085"
"201111","16","4","122","0.613","1162","5.15546","0","122","0","1162"
"201112","16","4","90","0.677","583","4.10878","0","90","0","583"
"201201","16","4","128","0.874","1019","4.99805","0","128","0","1019"
"201202","16","4","162","1.017","1102","4.78294","0","162","0","1102"
"201203","16","4","122","0.672","661","4.50423","0","122","0","661"
"201204","16","4","118","0.658","1047","4.31005","0","118","0","1047"
"201205","16","4","163","0.794","1192","4.95209","0","163","0","1192"
"201206","16","4","64","0.375","444","5.16823","0","64","0","444"
"201207","16","4","89","0.515","1037","4.81172","0","89","0","1037"
"201208","16","4","67","0.423","380","4.68766","0","67","0","380"
"201209","16","4","173","0.881","4271","4.55243","0","173","0","4271"
"201210","16","4","108","0.567","1112","4.66237","0","108","0","1112"
"201211","16","4","99","0.537","724","2.23152","0","99","0","724"
"201212","16","4","66","0.489","1021","2.17341","0","66","0","1021"
"201301","16","4","67","0.416","448","2.23285","0","67","0","448"
"201302","16","4","114","0.815","1005","2.99297","0","114","0","1005"
"201303","16","4","70","0.466","431","2.44899","0","70","0","431"
"201304","16","4","32","0.547","186","1.84889","0","32","0","186"
"201305","16","4","38","0.584","438","1.858","0","38","0","438"
"201306","16","4","92","0.623","865","1.93238","0","92","0","865"
"201307","16","4","110","0.508","963","2.19207","0","110","0","963"
"201308","16","4","151","0.74","1901","2.20012","0","151","0","1901"
"201309","16","4","201","0.757","2062","2.34739","0","201","0","2062"
"201310","16","4","353","1.268","3498","1.97225","0","353","0","3498"
"201311","16","4","772","2.949","11901","2.45768","0","772","0","11901"
"201312","16","4","151","0.946","1596","2.60257","0","151","0","1596"
"201401","16","4","108","0.722","849","1.8048","0","108","0","849"
"201402","16","4","340","1.316","2922","1.74889","0","340","0","2922"
"201403","16","4","101","0.549","754","2.00474","5","96","38","716"
"201404","16","4","109","0.615","875","1.61076","9","100","36","839"
"201405","16","4","236","1.51","2881","1.96326","8","228","102","2779"
"201406","16","4","189","1.274","1681","1.99027","4","185","14","1667"
"201407","16","4","64","0.337","441","2.73667","3","61","19","422"
"201408","16","4","137","0.654","1257","2.63094","0","137","0","1257"
"201409","16","4","111","0.632","758","2.39798","3","108","30","728"
"201410","16","4","133","0.566","1187","2.30115","0","133","0","1187"
"201411","16","4","119","0.565","887","1.98514","2","117","15","872"
"201412","16","4","187","0.546","1574","2.18914","1","186","10","1564"
"201501","16","4","581","1.538","9524","1.79885","30","551","237","9287"
"201502","16","4","560","1.71","6238","-0.646035","261","299","3625","2613"
"201503","16","4","426","1.11","6920","-3.46858","401","25","6027","893"
"201504","16","4","1123","2.052","26766","-3.72638","1029","94","25609","1157"
"201505","16","4","376","0.925","7181","-3.62519","324","52","6003","1178"
"201506","16","4","243","0.899","3869","-3.09829","204","39","3408","461"
"201507","16","4","426","1.571","9995","-3.56986","409","17","9933","62"
"201508","16","4","298","1.102","7276","-3.01647","265","33","7162","114"
"201509","16","4","300","1.01","4313","-3.44904","259","41","3015","1298"
"201510","16","4","429","1.209","4021","-3.5572","389","40","3695","326"
"201511","16","4","356","1.077","6508","-2.98195","314","42","6104","404"
"201512","16","4","152","0.591","1999","-3.26045","117","35","1806","193"
"201601","16","4","291","0.809","2601","-5.01637","281","10","2520","81"
"201602","16","4","194","0.712","3722","-2.87007","142","52","3341","381"
"201603","16","4","136","0.442","1011","-2.48047","104","32","883","128"
"201604","16","4","164","0.565","2052","-2.9779","136","28","1859","193"
"201605","16","4","179","0.585","2320","-2.76756","145","34","2127","193"
"201606","16","4","153","0.49","1291","-1.89833","112","41","1072","219"
"201607","16","4","152","0.508","4059","-4.17626","140","12","3993","66"
"201608","16","4","199","0.575","3442","-3.38277","172","27","3264","178"
"201609","16","4","243","0.722","3539","-2.9131","192","51","3278","261"
"201610","16","4","93","0.334","1047","-2.56493","66","27","889","158"
"201611","16","4","313","0.922","5917","-4.6546","274","39","5477","440"
"201612","16","4","209","0.624","2607","-3.51559","177","32","2441","166"
"201701","16","4","555","1.865","10118","-3.21868","498","57","9760","358"
"201702","16","4","241","0.774","3006","-2.48518","188","53","2439","567"
"201703","16","4","190","0.524","1322","-2.11614","142","48","1071","251"
"201704","16","4","158","0.552","4470","-2.32347","113","45","2832","1638"
"201705","16","4","304","0.919","4607","-3.29538","258","46","4087","520"
"201706","16","4","170","0.709","1584","-1.70375","108","62","733","851"
"201707","16","4","230","1.055","3503","-2.91196","198","32","3332","171"
"201708","16","4","71","0.369","635","-3.0611","57","14","576","59"
"201709","16","4","251","1.086","4107","-4.47344","236","15","4017","90"
"201710","16","4","199","0.872","3131","-3.48539","172","27","2955","176"
"201711","16","4","576","2.384","17388","-4.3555","554","22","17258","130"
"201712","16","4","217","1.181","2344","-3.87958","203","14","2281","63"
"201801","16","4","130","0.636","1168","-3.51365","119","11","1113","55"
"201802","16","4","126","0.66","2081","-4.05372","108","18","1997","84"
"201803","16","4","80","0.399","539","-2.17692","58","22","383","156"
"201804","16","4","114","0.604","1395","-2.79541","93","21","1235","160"
"201805","16","4","137","0.481","905","-4.0197","117","20","812","93"
"201806","16","4","215","1.131","2412","-2.92731","173","42","2211","201"
"201807","16","4","142","0.752","1313","-3.3027","121","21","1155","158"
"201808","16","4","328","1.435","4310","-4.00074","302","26","4233","77"
"201809","16","4","95","0.486","665","-0.401268","60","35","507","158"
"201810","16","4","182","0.522","2349","-3.22396","162","20","2194","155"
"201811","16","4","46","0.783","265","-2.71493","40","6","237","28"
"199901","17","4","318","6.604","1818","3.64183","0","318","0","1818"
"199902","17","4","211","3.838","1075","4.10116","0","211","0","1075"
"199903","17","4","284","4.244","1677","4.00355","0","284","0","1677"
"199904","17","4","261","3.894","1358","3.66177","0","261","0","1358"
"199905","17","4","230","3.656","1336","4.41249","0","230","0","1336"
"199906","17","4","245","3.985","1384","4.41141","0","245","0","1384"
"199907","17","4","170","2.683","892","4.84518","0","170","0","892"
"199908","17","4","228","3.019","1238","4.53142","0","228","0","1238"
"199909","17","4","610","3.113","4133","4.36055","0","610","0","4133"
"199910","17","4","275","3.087","1611","4.45114","0","275","0","1611"
"199911","17","4","201","2.539","1193","4.24266","0","201","0","1193"
"199912","17","4","238","3.687","1398","4.26973","0","238","0","1398"
"200001","17","4","272","3.311","1429","3.37989","0","272","0","1429"
"200002","17","4","251","3.821","1114","4.53323","0","251","0","1114"
"200003","17","4","179","3.891","885","3.52654","0","179","0","885"
"200004","17","4","280","5.932","1731","3.64823","0","280","0","1731"
"200005","17","4","283","5.592","2019","3.36924","0","283","0","2019"
"200006","17","4","245","3.93","1615","3.49492","0","245","0","1615"
"200007","17","4","273","4.838","1272","3.32988","0","273","0","1272"
"200008","17","4","357","5.571","2110","4.05799","0","357","0","2110"
"200009","17","4","445","5.288","2517","3.5655","0","445","0","2517"
"200010","17","4","425","6.863","2351","3.72573","0","425","0","2351"
"200011","17","4","373","6.477","1918","3.87232","0","373","0","1918"
"200012","17","4","438","7.049","2075","3.78696","0","438","0","2075"
"200101","17","4","318","5.22","1478","3.58819","0","318","0","1478"
"200102","17","4","420","5.781","2298","3.51868","0","420","0","2298"
"200103","17","4","262","4.043","1419","3.61835","0","262","0","1419"
"200104","17","4","247","5.732","1168","3.33852","0","247","0","1168"
"200105","17","4","361","5.647","1958","3.57471","0","361","0","1958"
"200106","17","4","334","5.853","1650","3.7487","0","334","0","1650"
"200107","17","4","287","4.308","1555","4.03912","0","287","0","1555"
"200108","17","4","321","5.019","1740","3.59503","0","321","0","1740"
"200109","17","4","202","3.888","862","3.35103","0","202","0","862"
"200110","17","4","239","4.714","1106","3.69618","0","239","0","1106"
"200111","17","4","217","4.411","1061","3.47922","0","217","0","1061"
"200112","17","4","200","5.613","1123","3.61153","0","200","0","1123"
"200201","17","4","335","6.453","1459","3.70289","0","335","0","1459"
"200202","17","4","284","6.23","1240","3.85409","0","284","0","1240"
"200203","17","4","365","11.145","1637","3.80663","0","365","0","1637"
"200204","17","4","345","9.418","1433","3.88685","0","345","0","1433"
"200205","17","4","305","8.265","1491","3.77013","0","305","0","1491"
"200206","17","4","196","6.635","811","3.47686","0","196","0","811"
"200207","17","4","457","7.039","2189","3.69784","0","457","0","2189"
"200208","17","4","392","5.883","1743","3.90855","0","392","0","1743"
"200209","17","4","436","9.618","1891","3.61977","0","436","0","1891"
"200210","17","4","575","7.776","2449","3.42423","0","575","0","2449"
"200211","17","4","798","10.936","3754","3.53465","0","798","0","3754"
"200212","17","4","700","11.618","3381","3.5715","0","700","0","3381"
"200301","17","4","544","8.865","2389","3.43882","0","544","0","2389"
"200302","17","4","435","8.807","2187","3.52379","0","435","0","2187"
"200303","17","4","277","6.361","1812","3.81738","0","277","0","1812"
"200304","17","4","610","9.739","3657","3.60202","0","610","0","3657"
"200305","17","4","663","9.022","3418","3.92919","0","663","0","3418"
"200306","17","4","618","9.491","3168","3.28105","0","618","0","3168"
"200307","17","4","695","10.056","3219","3.07877","0","695","0","3219"
"200308","17","4","906","11.079","4407","3.64739","0","906","0","4407"
"200309","17","4","1070","13.305","5222","3.57508","0","1070","0","5222"
"200310","17","4","738","8.923","3392","3.50786","0","738","0","3392"
"200311","17","4","516","10.89","2454","3.50926","0","516","0","2454"
"200312","17","4","570","10.054","2700","3.62428","0","570","0","2700"
"200401","17","4","494","10.474","2579","3.2138","0","494","0","2579"
"200402","17","4","352","8.758","1958","3.21488","0","352","0","1958"
"200403","17","4","403","10.118","1854","4.00137","0","403","0","1854"
"200404","17","4","541","9.04","2528","3.99749","0","541","0","2528"
"200405","17","4","481","8.566","2314","3.85627","0","481","0","2314"
"200406","17","4","438","8.536","2035","3.37491","0","438","0","2035"
"200407","17","4","251","7.163","1083","3.45863","0","251","0","1083"
"200408","17","4","311","11.051","1555","3.88025","0","311","0","1555"
"200409","17","4","384","10.097","1644","3.10177","0","384","0","1644"
"200410","17","4","323","8.549","1349","3.41314","0","323","0","1349"
"200411","17","4","233","7.604","1026","3.86422","0","233","0","1026"
"200412","17","4","211","4.48","955","3.567","0","211","0","955"
"200501","17","4","217","2.889","1140","4.65426","0","217","0","1140"
"200502","17","4","204","5.947","899","3.81067","0","204","0","899"
"200503","17","4","321","8.065","2235","2.89995","35","286","1062","1173"
"200504","17","4","224","4.95","832","3.76606","0","224","0","832"
"200505","17","4","266","8.192","1061","4.01094","0","266","0","1061"
"200506","17","4","265","8.576","1040","4.10764","1","264","10","1030"
"200507","17","4","240","8.698","997","3.13858","0","240","0","997"
"200508","17","4","376","8.564","1591","3.97913","0","376","0","1591"
"200509","17","4","251","8.549","1270","3.28581","0","251","0","1270"
"200510","17","4","353","8.551","1542","3.27756","0","353","0","1542"
"200511","17","4","221","7.751","945","4.05957","0","221","0","945"
"200512","17","4","144","5.047","636","4.30371","0","144","0","636"
"200601","17","4","246","8.252","271","3.35632","0","246","0","271"
"200602","17","4","343","10.232","537","3.46431","0","343","0","537"
"200603","17","4","338","7.167","1247","3.94255","1","337","10","1237"
"200604","17","4","270","7.236","392","3.71155","0","270","0","392"
"200605","17","4","304","4.454","1477","3.31224","0","304","0","1477"
"200606","17","4","309","5.011","1101","4.76891","0","309","0","1101"
"200607","17","4","208","5.422","492","3.21421","0","208","0","492"
"200608","17","4","326","7.218","1219","3.85065","0","326","0","1219"
"200609","17","4","508","10.063","1803","3.94195","1","507","4","1799"
"200610","17","4","260","7.597","775","4.5733","0","260","0","775"
"200611","17","4","324","6.215","1051","3.76015","0","324","0","1051"
"200612","17","4","230","5.967","663","4.64685","0","230","0","663"
"200701","17","4","223","3.377","662","3.50113","0","223","0","662"
"200702","17","4","294","5.029","945","3.97073","0","294","0","945"
"200703","17","4","551","7.112","2211","3.50842","0","551","0","2211"
"200704","17","4","507","5.671","2223","3.92833","0","507","0","2223"
"200705","17","4","482","5.751","1805","3.8408","3","479","30","1775"
"200706","17","4","936","9.959","3297","3.74678","0","936","0","3297"
"200707","17","4","522","6.856","2032","4.27576","0","522","0","2032"
"200708","17","4","348","6.377","1305","3.77858","0","348","0","1305"
"200709","17","4","428","5.728","1874","4.0248","0","428","0","1874"
"200710","17","4","423","5.33","1735","4.28672","0","423","0","1735"
"200711","17","4","405","5.525","1398","3.86632","1","404","10","1388"
"200712","17","4","396","5.291","1963","3.66116","0","396","0","1963"
"200801","17","4","524","5.476","3004","4.40766","0","524","0","3004"
"200802","17","4","556","6.935","2429","3.74901","0","556","0","2429"
"200803","17","4","382","7.096","1397","4.39925","1","381","10","1387"
"200804","17","4","893","12.679","4365","4.03812","0","893","0","4365"
"200805","17","4","448","7.744","1873","4.06805","0","448","0","1873"
"200806","17","4","587","8.127","3305","3.98697","0","587","0","3305"
"200807","17","4","849","11.804","4228","4.01464","0","849","0","4228"
"200808","17","4","482","9.06","2398","4.11674","0","482","0","2398"
"200809","17","4","478","8.279","1825","3.79919","0","478","0","1825"
"200810","17","4","586","7.325","2564","3.83285","0","586","0","2564"
"200811","17","4","666","7.039","3231","3.81432","0","666","0","3231"
"200812","17","4","556","6.339","2863","4.40924","0","556","0","2863"
"200901","17","4","972","6.338","7158","4.1619","0","972","0","7158"
"200902","17","4","694","4.744","3503","3.84973","0","694","0","3503"
"200903","17","4","617","5.1","3558","4.25366","0","617","0","3558"
"200904","17","4","1038","8.188","6000","3.61985","0","1038","0","6000"
"200905","17","4","834","6.678","5427","3.59545","0","834","0","5427"
"200906","17","4","791","7.74","4440","3.70387","0","791","0","4440"
"200907","17","4","756","6.084","4405","3.84166","0","756","0","4405"
"200908","17","4","1224","7.26","8788","3.67789","0","1224","0","8788"
"200909","17","4","895","5.321","7512","3.68668","0","895","0","7512"
"200910","17","4","959","4.406","7690","3.80904","0","959","0","7690"
"200911","17","4","791","5.652","4805","4.02581","0","791","0","4805"
"200912","17","4","1255","8.123","7690","3.61253","0","1255","0","7690"
"201001","17","4","1009","7.581","6463","4.02099","0","1009","0","6463"
"201002","17","4","1124","8.259","7833","3.48201","0","1124","0","7833"
"201003","17","4","499","7.527","2341","3.36664","0","499","0","2341"
"201004","17","4","548","6.661","4022","3.35262","0","548","0","4022"
"201005","17","4","599","8.434","3055","3.73861","0","599","0","3055"
"201006","17","4","412","7.776","2738","4.04654","0","412","0","2738"
"201007","17","4","728","7.495","5029","3.81977","0","728","0","5029"
"201008","17","4","2135","9.445","19659","4.07208","0","2135","0","19659"
"201009","17","4","1507","6.919","9650","3.77383","0","1507","0","9650"
"201010","17","4","1281","6.216","10618","3.77467","0","1281","0","10618"
"201011","17","4","1000","3.946","7894","3.9349","0","1000","0","7894"
"201012","17","4","1334","8.547","9911","3.66488","0","1334","0","9911"
"201101","17","4","1140","8.351","8776","3.55818","0","1140","0","8776"
"201102","17","4","1335","8.778","14731","3.90858","0","1335","0","14731"
"201103","17","4","1064","6.014","6757","3.93349","0","1064","0","6757"
"201104","17","4","1192","6.423","8833","4.01398","0","1192","0","8833"
"201105","17","4","1264","6.821","12739","4.21023","0","1264","0","12739"
"201106","17","4","1740","9.113","19471","3.88065","0","1740","0","19471"
"201107","17","4","1115","5.343","9027","4.40297","0","1115","0","9027"
"201108","17","4","1701","9.201","19817","4.09741","0","1701","0","19817"
"201109","17","4","784","5.041","5727","3.71483","0","784","0","5727"
"201110","17","4","1261","7.286","9827","3.4595","0","1261","0","9827"
"201111","17","4","1104","5.55","9219","4.10105","0","1104","0","9219"
"201112","17","4","810","6.095","5828","4.01323","0","810","0","5828"
"201201","17","4","1106","7.554","7815","3.86861","0","1106","0","7815"
"201202","17","4","1349","8.473","13211","3.52209","0","1349","0","13211"
"201203","17","4","1336","7.364","11705","3.48034","0","1336","0","11705"
"201204","17","4","1088","6.068","8133","3.6628","0","1088","0","8133"
"201205","17","4","1270","6.186","9888","3.82808","0","1270","0","9888"
"201206","17","4","1196","7.02","9128","3.78455","0","1196","0","9128"
"201207","17","4","895","5.179","7228","3.87977","0","895","0","7228"
"201208","17","4","1041","6.575","7344","3.88778","0","1041","0","7344"
"201209","17","4","1467","7.474","14765","3.56602","0","1467","0","14765"
"201210","17","4","1136","5.967","9849","3.71539","0","1136","0","9849"
"201211","17","4","896","4.865","5628","1.68519","0","896","0","5628"
"201212","17","4","953","7.066","7914","1.61879","0","953","0","7914"
"201301","17","4","1200","7.451","12675","1.82309","0","1200","0","12675"
"201302","17","4","760","5.439","6020","1.79005","0","760","0","6020"
"201303","17","4","1008","6.718","6455","1.7808","0","1008","0","6455"
"201304","17","4","421","7.201","3075","1.57044","0","421","0","3075"
"201305","17","4","525","8.081","3523","1.43475","0","525","0","3523"
"201306","17","4","625","4.238","6206","1.65961","0","625","0","6206"
"201307","17","4","1352","6.247","11362","1.65533","0","1352","0","11362"
"201308","17","4","1248","6.119","11378","1.69605","0","1248","0","11378"
"201309","17","4","1201","4.527","11809","2.03731","0","1201","0","11809"
"201310","17","4","1183","4.25","10485","1.89246","0","1183","0","10485"
"201311","17","4","1077","4.115","8067","1.87575","0","1077","0","8067"
"201312","17","4","1033","6.476","7737","2.0932","0","1033","0","7737"
"201401","17","4","962","6.433","9485","1.72461","0","962","0","9485"
"201402","17","4","1809","7.003","15661","1.87368","23","1786","143","15518"
"201403","17","4","1015","5.522","8442","1.57714","22","993","212","8230"
"201404","17","4","1075","6.074","10529","1.36308","59","1016","741","9788"
"201405","17","4","747","4.781","6060","1.55122","24","723","329","5731"
"201406","17","4","640","4.314","4529","1.38203","28","612","116","4413"
"201407","17","4","1000","5.272","9042","1.72536","32","968","142","8900"
"201408","17","4","1722","8.228","15151","1.51439","34","1688","535","14616"
"201409","17","4","1341","7.644","11069","1.53205","11","1330","486","10583"
"201410","17","4","1247","5.315","10788","1.76348","8","1239","61","10727"
"201411","17","4","1170","5.556","8472","1.61773","19","1151","471","8001"
"201412","17","4","1801","5.267","20406","1.52773","28","1773","443","19963"
"201501","17","4","2625","6.952","32498","1.7094","70","2555","2523","29975"
